timestamp,health,osds,active,disk_usage(TiB),scrubbing,mons,runningtime,active_clean,date,time,date_time,rd_bw(KiB/s),wr_bw(KiB/s),rd_ops(op/s),wr_ops(op/s)
20250614-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,8,3,15,665,14-06-2025,00:00:00,14-06-2025 00:00,125,177,86,159
20250614-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,13,3,15,660,14-06-2025,06:00:00,14-06-2025 06:00,250,774,266,66
20250614-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,11,3,15,662,14-06-2025,12:00:00,14-06-2025 12:00,220,178,176,160
20250614-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,10,3,15,663,14-06-2025,18:00:00,14-06-2025 18:00,245,989,281,71
20250615-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,11,3,15,662,15-06-2025,00:00:00,15-06-2025 00:00,360,165,394,136
20250615-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,11,3,15,662,15-06-2025,06:00:00,15-06-2025 06:00,438,43,376,442
20250615-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,6,3,15,667,15-06-2025,12:00:00,15-06-2025 12:00,407,139,459,344
20250615-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,6,3,15,667,15-06-2025,18:00:00,15-06-2025 18:00,488,3.3,463,350
20250616-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,3,3,15,670,16-06-2025,00:00:00,16-06-2025 00:00,332,163,350,591
20250616-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,6,3,15,667,16-06-2025,06:00:00,16-06-2025 06:00,437,2.4,500,401
20250616-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,9,3,15,664,16-06-2025,12:00:00,16-06-2025 12:00,462,138,503,261
20250616-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,15,3,15,658,16-06-2025,18:00:00,16-06-2025 18:00,12,5,670,90
20250617-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,6,3,15,667,17-06-2025,00:00:00,17-06-2025 00:00,506,188,503,421
20250617-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,10,3,15,663,17-06-2025,06:00:00,17-06-2025 06:00,565,2,464,258
20250617-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,9,3,16,664,17-06-2025,12:00:00,17-06-2025 12:00,1.2,107,751,243
20250617-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,8,3,16,665,17-06-2025,18:00:00,17-06-2025 18:00,7.9,49,554,135
20250618-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,6,3,16,667,18-06-2025,00:00:00,18-06-2025 00:00,434,138,343,168
20250618-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,9,3,16,664,18-06-2025,06:00:00,18-06-2025 06:00,484,1.3,500,73
20250618-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,10,3,16,663,18-06-2025,12:00:00,18-06-2025 12:00,5.3,146,553,139
20250618-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,8,3,16,665,18-06-2025,18:00:00,18-06-2025 18:00,184,2.4,173,85
20250619-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,7,3,16,666,19-06-2025,00:00:00,19-06-2025 00:00,454,191,281,151
20250619-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,4,3,16,669,19-06-2025,06:00:00,19-06-2025 06:00,197,1.2,198,93
20250619-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,17,3,16,656,19-06-2025,12:00:00,19-06-2025 12:00,507,136,324,159
20250619-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,7,3,16,666,19-06-2025,18:00:00,19-06-2025 18:00,287,2.8,184,73
20250620-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),188,5,3,16,668,20-06-2025,00:00:00,20-06-2025 00:00,380,175,91,189
20250620-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,11,3,16,662,20-06-2025,06:00:00,20-06-2025 06:00,178,1.6,69,104
20250620-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,7,3,16,666,20-06-2025,12:00:00,20-06-2025 12:00,716,177,143,195
20250620-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,6,3,16,667,20-06-2025,18:00:00,20-06-2025 18:00,257,1.8,283,69
20250621-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,9,3,16,664,21-06-2025,00:00:00,21-06-2025 00:00,432,176,418,170
20250621-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,8,3,16,665,21-06-2025,06:00:00,21-06-2025 06:00,1.2,43,395,104
20250621-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,4,3,16,669,21-06-2025,12:00:00,21-06-2025 12:00,430,151,478,164
20250621-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,5,3,16,668,21-06-2025,18:00:00,21-06-2025 18:00,365,1.6,390,76
20250622-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,3,3,16,670,22-06-2025,00:00:00,22-06-2025 00:00,431,149,479,213
20250622-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,4,3,16,669,22-06-2025,06:00:00,22-06-2025 06:00,512,60,499,128
20250622-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,4,3,16,669,22-06-2025,12:00:00,22-06-2025 12:00,500,169,502,161
20250622-1800,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,12,3,16,661,22-06-2025,18:00:00,22-06-2025 18:00,634,16,498,44
20250623-0000,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,8,3,16,665,23-06-2025,00:00:00,23-06-2025 00:00,438,145,501,139
20250623-0600,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,6,3,16,667,23-06-2025,06:00:00,23-06-2025 06:00,765,62,511,77
20250623-1200,HEALTH_WARN,"112 osds: 112 up (since 15M), 112 in (since 18M)",1 portal active (1 hosts),189,4,3,16,669,23-06-2025,12:00:00,23-06-2025 12:00,1.2,158,515,121
20250623-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,9,3,16,664,23-06-2025,18:00:00,23-06-2025 18:00,323,2.9,347,72
20250624-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,8,3,16,665,24-06-2025,00:00:00,24-06-2025 00:00,433,136,500,116
20250624-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,16,3,16,657,24-06-2025,06:00:00,24-06-2025 06:00,207,502,236,30
20250624-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,2,3,16,671,24-06-2025,12:00:00,24-06-2025 12:00,490,167,499,111
20250624-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,11,3,16,662,24-06-2025,18:00:00,24-06-2025 18:00,443,4.2,460,119
20250625-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,2,3,16,671,25-06-2025,00:00:00,25-06-2025 00:00,385,168,385,148
20250625-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,12,3,16,661,25-06-2025,06:00:00,25-06-2025 06:00,759,3.1,431,93
20250625-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,2,3,16,671,25-06-2025,12:00:00,25-06-2025 12:00,388,186,313,187
20250625-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,14,3,16,659,25-06-2025,18:00:00,25-06-2025 18:00,270,3.6,248,107
20250626-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,11,3,16,662,26-06-2025,00:00:00,26-06-2025 00:00,115,135,68,193
20250626-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,5,3,16,668,26-06-2025,06:00:00,26-06-2025 06:00,116,1.2,132,91
20250626-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,8,3,16,665,26-06-2025,12:00:00,26-06-2025 12:00,4.8,160,58,142
20250626-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,21,3,16,652,26-06-2025,18:00:00,26-06-2025 18:00,68,3,37,103
20250627-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),189,11,3,16,662,27-06-2025,00:00:00,27-06-2025 00:00,181,164,11,169
20250627-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,11,3,16,662,27-06-2025,06:00:00,27-06-2025 06:00,11,1.2,5,83
20250627-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,27-06-2025,12:00:00,27-06-2025 12:00,176,206,10,176
20250627-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,2,3,16,671,27-06-2025,18:00:00,27-06-2025 18:00,223,2.2,14,133
20250628-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,8,3,16,665,28-06-2025,00:00:00,28-06-2025 00:00,2,160,4,142
20250628-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,5,3,16,668,28-06-2025,06:00:00,28-06-2025 06:00,24,2.6,6,86
20250628-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,8,3,16,665,28-06-2025,12:00:00,28-06-2025 12:00,10,198,6,141
20250628-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,10,3,16,663,28-06-2025,18:00:00,28-06-2025 18:00,2,54,3,117
20250629-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,29-06-2025,00:00:00,29-06-2025 00:00,4,139,4,172
20250629-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,11,3,16,662,29-06-2025,06:00:00,29-06-2025 06:00,42,59,8,137
20250629-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,6,3,16,667,29-06-2025,12:00:00,29-06-2025 12:00,3.8,223,4,194
20250629-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,11,3,16,662,29-06-2025,18:00:00,29-06-2025 18:00,3.2,1.2,4,89
20250630-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,4,3,16,669,30-06-2025,00:00:00,30-06-2025 00:00,2.8,133,4,152
20250630-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,13,3,16,660,30-06-2025,06:00:00,30-06-2025 06:00,9.6,868,4,70
20250630-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,30-06-2025,12:00:00,30-06-2025 12:00,27,162,5,189
20250630-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,30-06-2025,18:00:00,30-06-2025 18:00,17,53,5,129
20250701-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,6,3,16,667,01-07-2025,00:00:00,01-07-2025 00:00,2.9,172,4,366
20250701-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,11,3,16,662,01-07-2025,06:00:00,01-07-2025 06:00,2,54,3,390
20250701-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,01-07-2025,12:00:00,01-07-2025 12:00,8.7,131,5,456
20250701-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,01-07-2025,18:00:00,01-07-2025 18:00,25,2.1,6,82
20250702-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,14,3,16,659,02-07-2025,00:00:00,02-07-2025 00:00,259,124,13,315
20250702-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,13,3,16,660,02-07-2025,06:00:00,02-07-2025 06:00,18,3.3,5,337
20250702-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,5,3,16,668,02-07-2025,12:00:00,02-07-2025 12:00,32,155,6,504
20250702-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,9,3,16,664,02-07-2025,18:00:00,02-07-2025 18:00,3.9,6.5,41,117
20250703-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,13,3,16,660,03-07-2025,00:00:00,03-07-2025 00:00,57,159,54,164
20250703-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,6,3,16,667,03-07-2025,06:00:00,03-07-2025 06:00,50,884,11,66
20250703-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),190,7,3,16,666,03-07-2025,12:00:00,03-07-2025 12:00,132,186,17,225
20250703-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,15,3,16,658,03-07-2025,18:00:00,03-07-2025 18:00,2,46,322,160
20250704-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,10,3,16,663,04-07-2025,00:00:00,04-07-2025 00:00,114,138,96,355
20250704-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,11,3,16,662,04-07-2025,06:00:00,04-07-2025 06:00,146,2.8,166,252
20250704-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,8,3,16,665,04-07-2025,12:00:00,04-07-2025 12:00,141,162,151,332
20250704-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,5,3,16,668,04-07-2025,18:00:00,04-07-2025 18:00,161,4.5,102,126
20250705-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,11,3,16,662,05-07-2025,00:00:00,05-07-2025 00:00,404,182,361,187
20250705-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,6,3,16,667,05-07-2025,06:00:00,05-07-2025 06:00,279,989,311,67
20250705-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,10,3,16,663,05-07-2025,12:00:00,05-07-2025 12:00,843,132,413,145
20250705-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,9,3,16,664,05-07-2025,18:00:00,05-07-2025 18:00,330,3.5,369,416
20250706-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,8,3,16,665,06-07-2025,00:00:00,06-07-2025 00:00,527,126,483,468
20250706-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,7,3,16,666,06-07-2025,06:00:00,06-07-2025 06:00,478,3.7,485,418
20250706-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,8,3,16,665,06-07-2025,12:00:00,06-07-2025 12:00,4.1,152,510,357
20250706-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,4,3,16,669,06-07-2025,18:00:00,06-07-2025 18:00,438,3.4,501,262
20250707-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,8,3,16,665,07-07-2025,00:00:00,07-07-2025 00:00,484,131,504,427
20250707-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,11,3,16,662,07-07-2025,06:00:00,07-07-2025 06:00,845,48,514,350
20250707-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,5,3,16,668,07-07-2025,12:00:00,07-07-2025 12:00,1010,177,534,350
20250707-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,8,3,16,665,07-07-2025,18:00:00,07-07-2025 18:00,603,1.7,513,121
20250708-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,2,3,16,671,08-07-2025,00:00:00,08-07-2025 00:00,618,166,513,148
20250708-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,13,3,16,660,08-07-2025,06:00:00,08-07-2025 06:00,3.2,1.2,271,93
20250708-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,16,3,16,657,08-07-2025,12:00:00,08-07-2025 12:00,497,101,375,130
20250708-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,9,3,16,664,08-07-2025,18:00:00,08-07-2025 18:00,371,3.7,365,125
20250709-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,9,3,16,664,09-07-2025,00:00:00,09-07-2025 00:00,377,152,229,386
20250709-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,5,3,16,668,09-07-2025,06:00:00,09-07-2025 06:00,315,3.6,326,471
20250709-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,6,3,16,667,09-07-2025,12:00:00,09-07-2025 12:00,356,140,215,362
20250709-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,12,3,16,661,09-07-2025,18:00:00,09-07-2025 18:00,1.2,6.7,98,91
20250710-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,13,3,16,660,10-07-2025,00:00:00,10-07-2025 00:00,5.6,128,44,118
20250710-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,8,3,16,665,10-07-2025,06:00:00,10-07-2025 06:00,242,42,14,98
20250710-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,13,3,16,660,10-07-2025,12:00:00,10-07-2025 12:00,47,140,10,170
20250710-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,5,3,16,668,10-07-2025,18:00:00,10-07-2025 18:00,52,5.6,8,311
20250711-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),191,9,3,16,664,11-07-2025,00:00:00,11-07-2025 00:00,298,184,201,395
20250711-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),192,6,3,16,667,11-07-2025,06:00:00,11-07-2025 06:00,17,18,118,453
20250711-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),192,8,3,16,665,11-07-2025,12:00:00,11-07-2025 12:00,107,201,71,495
20250711-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),192,12,3,16,661,11-07-2025,18:00:00,11-07-2025 18:00,778,5.8,179,285
20250712-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),192,5,3,16,668,12-07-2025,00:00:00,12-07-2025 00:00,75,189,48,366
20250712-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),192,8,3,16,665,12-07-2025,06:00:00,12-07-2025 06:00,334,3.2,360,392
20250712-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 18M)",1 portal active (1 hosts),192,11,3,16,662,12-07-2025,12:00:00,12-07-2025 12:00,573,172,457,419
20250712-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,5,3,16,668,12-07-2025,18:00:00,12-07-2025 18:00,415,3.7,237,449
20250713-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,5,3,16,668,13-07-2025,00:00:00,13-07-2025 00:00,417,161,443,459
20250713-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,7,3,16,666,13-07-2025,06:00:00,13-07-2025 06:00,656,46,455,395
20250713-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,12,3,16,661,13-07-2025,12:00:00,13-07-2025 12:00,2.3,144,478,370
20250713-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,5,3,16,668,13-07-2025,18:00:00,13-07-2025 18:00,418,50,457,382
20250714-0000,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,4,3,16,669,14-07-2025,00:00:00,14-07-2025 00:00,436,166,501,384
20250714-0600,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,2,3,16,671,14-07-2025,06:00:00,14-07-2025 06:00,434,3.8,500,580
20250714-1200,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,6,3,16,667,14-07-2025,12:00:00,14-07-2025 12:00,477,177,502,369
20250714-1800,HEALTH_WARN,"112 osds: 112 up (since 16M), 112 in (since 19M)",1 portal active (1 hosts),192,9,3,16,664,14-07-2025,18:00:00,14-07-2025 18:00,468,2.4,504,146
